path,split_original,class,hash,duplicate_group_id,is_duplicate,kept,subset,fold
data\Split_smol\train\Actinic keratosis\ISIC_0026171.jpg,train,Actinic keratosis,d2700164e9f805f97abb0b4c411eae66ef3fffd0e3192d45704bfcd0255b64f9,,False,True,trainval,3
data\Split_smol\val\Squamous cell carcinoma\ISIC_0024946.jpg,val,Squamous cell carcinoma,7e4c8d3c52042ce1080356b5b7f00000d7f1b07f521fcaa7c40b50649ba0e695,,False,True,trainval,0
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_ringworm_4x3.jpg.pagespeed.ce.XzSqpXITIx.jpg,train,Tinea Ringworm Candidiasis,1426646f4ccd3e5337368ab69595e7d2646292fea2762bb94135eb499c9bf56e,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0031123.jpg,train,Dermatofibroma,31f076bab72436d633cf41ee159d9a57c1a1664684bd6612e06ea1e2bedd6688,,False,True,trainval,4
data\Split_smol\train\Benign keratosis\ISIC_0014636_downsampled.jpg,train,Benign keratosis,69037dcf5152415da4bae34ff38dbebec962ec6712fe603b4cb6260683b1b594,,False,True,trainval,3
data\Split_smol\val\Melanoma\ISIC_0009910.jpg,val,Melanoma,18c044084b8052995fc3c5c09a17cc827db459f21285e6acfa32b234e683d29e,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_23.jpg,train,Atopic Dermatitis,e9b302de72ebee8eb2f5a0316c3969ebf7e3e5295706575f12d83205affa6154,90.0,False,True,trainval,3
data\Split_smol\train\Melanoma\ISIC_0000031_downsampled.jpg,train,Melanoma,e6fcf088e885c95293cbc6b407ef64b85ca46add1d23873b624796862923678d,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0031346.jpg,train,Vascular lesion,6a2cdaf6d541a22d8a4a340e38bbcc2d6c05d291cd060de371c2ce2a4a51c4cd,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\1_31.jpg,train,Atopic Dermatitis,dd5bf3a73cf8da008b79531f6d5ad0b1590853e040db161528fe8dfdca185674,,False,True,trainval,1
data\Split_smol\val\Melanoma\ISIC_0010067.jpg,val,Melanoma,54ea32b145774a962bf14da6072b1d5f28dd786374ef02de6e9b6e925a827ee0,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0025873.jpg,train,Vascular lesion,83c809829eb1dbeaa9e136ebf1517dd8059c1e55196e6789a55db6466dd3d68d,,False,True,trainval,4
data\Split_smol\train\Melanocytic nevus\ISIC_0000051_downsampled.jpg,train,Melanocytic nevus,86be8a2f4685f586aa32e6279ffe9ebd076db115c74a816106584f02c4915cec,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0027141.jpg,train,Dermatofibroma,dddfb91809a3eb34d334d57b09ab7fd46681d18f6ad9c3db736a0e7de8670549,,False,True,trainval,1
data\Split_smol\val\Vascular lesion\ISIC_0025677.jpg,val,Vascular lesion,50b053a5c09b7f261059c7acc8c423a4cb9d80263cc6057d5893dd1d6fa366bf,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0032941.jpg,train,Dermatofibroma,7dcd5e38eb81dcb0d5e5a192c39968a89f33ff969d7d5e6534f5eff7694b6a74,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024418.jpg,train,Squamous cell carcinoma,c7ca4fedced90050534a2c38af2080085bccc1c98aa5985ee393c2d51ec9df6e,,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0028370.jpg,train,Actinic keratosis,da83ddf5bfea33d6ffa6ae6ee6e2068486c35e380f8b1e526e43d5d70b678c2d,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0028431.jpg,train,Vascular lesion,a3fa2e6bdb6f258093a2d6712ef892867b83f8b190adc0d4b4308c3795aadde6,,False,True,trainval,3
data\Split_smol\val\Melanocytic nevus\ISIC_0000071.jpg,val,Melanocytic nevus,3f329c180c209f9da7c8cca6a95146e859071e543f8513abb9fc2b4b984bca6d,,False,True,trainval,0
data\Split_smol\train\Melanocytic nevus\ISIC_0000041_downsampled.jpg,train,Melanocytic nevus,52280acf4f25f487753bfb5d4f5e91bcb1d7459a2fe4414e7b49741bd628a2d0,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0029962.jpg,train,Dermatofibroma,32d7902c3c2c52ff9fd660da19e08ea6a7d57cdbfbb33512db6d93fbbcb22b1f,,False,True,trainval,1
data\Split_smol\train\Atopic Dermatitis\1_44.jpg,train,Atopic Dermatitis,1de43db57812b57b13f3ff645797e22cee7908ca09eeeffec3e4b586e8031955,105.0,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\2_23.jpg,train,Atopic Dermatitis,e7322e25e8478c0f534a8ece2d84bd393822400312d98204f12c8d533e27e816,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_67.jpg,train,Atopic Dermatitis,0274ac97cc4d764cc2a26e017dca6a51ba8e1091f2da992eda8449bd31f66d2f,,False,True,trainval,0
data\Split_smol\train\Melanocytic nevus\ISIC_0000018_downsampled.jpg,train,Melanocytic nevus,36ced0e1c33eb3eaf34c478f223cbc37d091458a06444d7caf07d4f01c7f551a,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0030015.jpg,train,Dermatofibroma,0d5d8d4f43434bfbd6df2fa22a36e79329152de4db0b1ad78261ffeea9378867,,False,True,trainval,1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0024562.jpg,train,Squamous cell carcinoma,05fed58372fc98dc71655d7d4afe65e1ac5e6a5b829fe94de69418048f19c40b,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_63.jpg,train,Atopic Dermatitis,b79a95ed079f100e79be4d043f00e46b774416aff2c97560389162b2c8435f7e,,False,True,trainval,3
data\Split_smol\train\Melanoma\ISIC_0000290.jpg,train,Melanoma,92210c5b406d2b2b7118af98b7ea56b801aacfb4373aa412be97abc34dc7bdd0,,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000088_downsampled.jpg,train,Melanocytic nevus,cdc7f43301e0eb530e9c2ba9c2c20ca214dc667d56884ae7db6d167fd6398a6f,,False,True,trainval,0
data\Split_smol\val\Benign keratosis\ISIC_0014641_downsampled.jpg,val,Benign keratosis,8644a8ed983164cd859e7f0ca2f0c99c490e611fa3a4e71dee7a06c991f91604,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0025954.jpg,train,Dermatofibroma,26268cd1eb4ce0a9226ccb57cdefa9a9f0dd062cb3010e72c04f22677d6ffa87,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112827.png,train,Tinea Ringworm Candidiasis,0e642b55b158aa9792c376b50f379bf722e3f14ae7dc6270c8803a714dfcdedc,,False,True,trainval,0
data\Split_smol\train\Vascular lesion\ISIC_0027385.jpg,train,Vascular lesion,7c064472988dd42f27ff7c287d53a122e21cffb068186588e291e2774b27a191,,False,True,trainval,1
data\Split_smol\val\Benign keratosis\ISIC_0014621_downsampled.jpg,val,Benign keratosis,6dbe8efed37e393d815fd17d54713884f192e3749ef65398e47c495d69f4158f,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\afp20080515p1415-f2.jpg,train,Tinea Ringworm Candidiasis,28ce38c3d706bafe7f8858d4a5cf044dada4bf39c5e064a0c7c40b9a8df0474f,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026872.jpg,train,Squamous cell carcinoma,885e509ccf06d966278460000c9b7b5faaf25155a850c7d8c19c3422e250516e,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\2_18.jpg,train,Atopic Dermatitis,24d36381e182ef85053a8a19618ccba9be25939928a6b8566977d49c24474ca7,,False,True,trainval,4
data\Split_smol\train\Benign keratosis\ISIC_0014588_downsampled.jpg,train,Benign keratosis,d81a3805f982335557f38d7922ad0fa049817ad4ec145684cbd6ed6d5d6f2e5a,,False,True,trainval,1
data\Split_smol\val\Melanocytic nevus\ISIC_0000045_downsampled.jpg,val,Melanocytic nevus,e8edc12e58de446076d5cee582c60830de844e11426704ec1fa22741ab96f083,,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0030956.jpg,train,Vascular lesion,771dd9162a7e049029ad3a772147b01f915ad70610fe9dfdc303471fbf82d52c,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0033005.jpg,train,Dermatofibroma,e117c0fd7f2d64092774eab7e0673807710eca7985f213a577366e18bfdf914c,,False,True,trainval,4
data\Split_smol\val\Vascular lesion\ISIC_0031103.jpg,val,Vascular lesion,f165175132d67f8e7125dbff9c638d0a92a9e44fb6618f403e63e1050c43b335,,False,True,trainval,1
data\Split_smol\train\Squamous cell carcinoma\ISIC_0026411.jpg,train,Squamous cell carcinoma,fa086c184d08671a74483dfd1bf19c26995638e6557dffdb23bb4d2a4e592a96,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025331.jpg,train,Squamous cell carcinoma,46995f1ceb65d6c940c28f15f0b42ee24bc150c3f5edeac0d1c448f9645841f1,,False,True,trainval,2
data\Split_smol\train\Benign keratosis\ISIC_0014625_downsampled.jpg,train,Benign keratosis,0ad04c2bd7d9aec34404710c38dd9bf0b6d02190d46cdb84c70e4071771b2dfd,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_82.jpg,train,Atopic Dermatitis,c4512b16f7d3a62309e6d0902a6e76eb952c4cffbeaec75593d18e69c8aa4112,,False,True,trainval,4
data\Split_smol\train\Actinic keratosis\ISIC_0030142.jpg,train,Actinic keratosis,3a07eade7f66d77a051da4d56a39162d2081f5d5092971674e622bdb6048b6a8,,False,True,trainval,4
data\Split_smol\train\Melanocytic nevus\ISIC_0000117_downsampled.jpg,train,Melanocytic nevus,1082c6d6f1fdaa98bc17d97264b0db33eb666e902b9465ac94a252333bf01981,,False,True,trainval,3
data\Split_smol\val\Squamous cell carcinoma\ISIC_0026178.jpg,val,Squamous cell carcinoma,eedf7952343de748d14e1c3746d87d921ce450f0c5d5aeb36c8b9f21ebfc671f,,False,True,trainval,3
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027678.jpg,train,Squamous cell carcinoma,0798cfc7f259809a1a7afd38b30f3f6030a2b5d11a9d3f55eb79804f0662a300,,False,True,trainval,3
data\Split_smol\train\Actinic keratosis\ISIC_0026626.jpg,train,Actinic keratosis,d326b5ae70ef649680c7160a775589afe0b59018a7a40abf5a8cd8ccde5b077e,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\1_69.jpg,train,Atopic Dermatitis,9cd46b34c16876a00490708cc28387a12949d5c2ef51634edda73bc9376dd9f0,,False,True,trainval,1
data\Split_smol\train\Actinic keratosis\ISIC_0031040.jpg,train,Actinic keratosis,2f36d55286788d91fa7c55437e73ef8d5416680d9cbfb1dd46f2f558064b427a,,False,True,trainval,1
data\Split_smol\train\Dermatofibroma\ISIC_0028790.jpg,train,Dermatofibroma,ccbabce69a4205d9a22cde297da23c23085ce048996740ca499b299710232d92,,False,True,trainval,2
data\Split_smol\train\Dermatofibroma\ISIC_0031358.jpg,train,Dermatofibroma,36dea32a1a05b25e426bc148bbcd21c94cbc4680149601098719485f3485e09a,,False,True,trainval,4
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112100.png,train,Tinea Ringworm Candidiasis,b70842a58abf76ee8dfe9b0a9dabd7d47daf07184b421f6bf93064267ea99fbe,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0033256.jpg,train,Dermatofibroma,baeec9f1e4e90004aceaa09e2aef12d8990141fc83ed0f5864640fcbdc87b860,,False,True,trainval,4
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025350.jpg,train,Squamous cell carcinoma,b2aaf7fc51aaa7c9c8f9876ed52b9db14ca5a7f5882743acbfcaa01f82f5ff75,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\148018.jpg,train,Tinea Ringworm Candidiasis,e8237e52fe0163542b3fa8ca952e30da75718d54e67964be3a6db0853e0dfd68,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\2_25.jpg,train,Atopic Dermatitis,292f25cd1c7f9737c4f987b1bc52a37ed2db7a5369c7021464c14af828fd42f2,,False,True,trainval,4
data\Split_smol\val\Squamous cell carcinoma\ISIC_0026132.jpg,val,Squamous cell carcinoma,42597db942df99cd597b27629a34922697f3ae07ab0d051c44603b4bb02eaf4c,,False,True,trainval,3
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112621.png,train,Tinea Ringworm Candidiasis,ca27c6118fb537bc8753a46303d45fbd9cfadca743c5d71c6c7f6c2b2fe7f6b7,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_29.jpg,train,Atopic Dermatitis,4767fe9aae2a9853d44e0b3dabecd214ee59a23ef0a6409bcca39560100705b2,95.0,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112600.png,train,Tinea Ringworm Candidiasis,a6e241b3b2900721cbe3212a039ddfa3949384a19b42de2e435625083e5a9374,,False,True,trainval,4
data\Split_smol\val\Melanocytic nevus\ISIC_0000038_downsampled.jpg,val,Melanocytic nevus,634962140eb9c136264b73ecf933b7087342f06c1a708625a532b2c539b649b3,,False,True,trainval,3
data\Split_smol\train\Melanocytic nevus\ISIC_0000105_downsampled.jpg,train,Melanocytic nevus,52d127395d48a8ec00832bb0f9afd2aa851c385b58935cfa3660fa94a33780fe,,False,True,trainval,0
data\Split_smol\val\Vascular lesion\ISIC_0029742.jpg,val,Vascular lesion,03317efe7ce35e6af243a7b230965e94036a6dea6763532429f7add3a87db41b,,False,True,trainval,2
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027084.jpg,train,Squamous cell carcinoma,8345ba56ac723a812b2dfad7bdc240dc8d2e3fccdfeb109a716c46357d97ffd7,,False,True,trainval,0
data\Split_smol\val\Vascular lesion\ISIC_0028406.jpg,val,Vascular lesion,27a7ae270422a763415d3c1b2857260930e57f6c5383910a3acfdefaa21dfbd9,,False,True,trainval,3
data\Split_smol\train\Atopic Dermatitis\2_5.jpg,train,Atopic Dermatitis,1beeb105de6de766e068bd9e963d8e765676a3a5c88efc716872eb43a392706a,,False,True,trainval,2
data\Split_smol\val\Squamous cell carcinoma\ISIC_0027708.jpg,val,Squamous cell carcinoma,04192118bc163162ce3abb645c98457779a02f20235cdea082dd25675a81ff5b,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0029877.jpg,train,Vascular lesion,8a52ca080a4cdefbdd1274296e63f9b5f781f5d7713437221c2c1c978bee8901,,False,True,trainval,1
data\Split_smol\train\Benign keratosis\ISIC_0014631_downsampled.jpg,train,Benign keratosis,661b63be3653c2808a7cefe333aee920d9bb3318aba7fcb5ff40eec7b3f2042d,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000145_downsampled.jpg,train,Melanoma,d270408011f60d73cbec76ac6acc10d7dc442af9920927f10ccbf5694c133e2b,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0031093.jpg,train,Vascular lesion,c826f50d35224f3173165d7834e35b7d85607bbac8a10eba47c399414b72e2c3,,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0031065.jpg,train,Vascular lesion,9b4290e9177acfdf938d8b283ac8e8e1b2c4baa0699608ba334695b1e62b4ba4,,False,True,trainval,2
data\Split_smol\val\Vascular lesion\ISIC_0024706.jpg,val,Vascular lesion,42ec1b2d3a7061d76756bb5aa608ec5813ce67f372035cfafa6d45959e1a6af2,,False,True,trainval,3
data\Split_smol\val\Vascular lesion\ISIC_0024867.jpg,val,Vascular lesion,cb39176bdcb0855e7a636770c3222bac0ef6db1650c20e0ad26d082d4ac2f6e0,,False,True,trainval,2
data\Split_smol\train\Benign keratosis\ISIC_0014577_downsampled.jpg,train,Benign keratosis,0816d7c65d63c87ec2f1526ab0cc4bc202fb737124bc3463b7b393390a300e73,,False,True,trainval,4
data\Split_smol\train\Melanocytic nevus\ISIC_0000121_downsampled.jpg,train,Melanocytic nevus,71be6cf6132ff2f452f648e7f8847f286446523f88a2f98f80ff97d862364a35,,False,True,trainval,1
data\Split_smol\val\Dermatofibroma\ISIC_0029039.jpg,val,Dermatofibroma,956ed30d44ec5121562d9da7e6974e1025d96ac4ec2101bdd35204d684f790cf,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_dermatomycosis-corporis-3.jpg,train,Tinea Ringworm Candidiasis,96c6314000b100d7f35e7be2f12400bda48d16c2fe6d9b9df3b50be741f75c70,579.0,False,True,trainval,2
data\Split_smol\train\Melanocytic nevus\ISIC_0000120_downsampled.jpg,train,Melanocytic nevus,07a89f61ebadebd7ecab7ecce52bd47acc61355399db98bb0835dcef02d6ed77,,False,True,trainval,0
data\Split_smol\train\Melanocytic nevus\ISIC_0000108_downsampled.jpg,train,Melanocytic nevus,cda8a1ca8665ff3e12ea0a20eeb297f6a390b67839ee3074e2b10d1d10e464fe,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\2_19.jpg,train,Atopic Dermatitis,77a098071b75a6caebfecd8d665cf2b408e0e13ba1bf43a8eb28f43566693ad9,,False,True,trainval,0
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112538.png,train,Tinea Ringworm Candidiasis,155990d0425df9d482d2fb9df8ceb49a710d34d4b4862a2a8efcd71b3b1a226b,,False,True,trainval,4
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_article_2083_cover_en_US.jpg,train,Tinea Ringworm Candidiasis,8cb63446cfe2d203104775559ea30078c4109a7dcb1cac45a9df60afa11ca2b8,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_gWKFl81gOGebKIRUWg13lgp-O7X7GXiX1IOOqXBw-f2w.jpg,train,Tinea Ringworm Candidiasis,5c2913996d2af2b290a6a90581823569cce5f124af42aba1222321da121fbd66,583.0,False,True,trainval,0
data\Split_smol\train\Vascular lesion\ISIC_0026068.jpg,train,Vascular lesion,b5d7c9322197d7068d8d05f92709d47480f73a0aaf6bea9fc1b4868923fe4f87,,False,True,trainval,4
data\Split_smol\train\Benign keratosis\ISIC_0014592_downsampled.jpg,train,Benign keratosis,d0484c8b67ee8e628c9de86521f4359648083f546cfe3b8dab9cdf28ff36f1ff,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0024318.jpg,train,Dermatofibroma,5385558c6c44a27dca3f12f33a7d982d577b07631ab0dfbe642f6f829cdfdf3b,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0028232.jpg,train,Squamous cell carcinoma,841c91253b357bac86c1f7e6e871bf5732d11ee53dd6edc6786007cc892c186d,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000030_downsampled.jpg,train,Melanoma,aeb9ac4665d766ecaba5e5eb748b3a129962d970d0462c9889592566ddd29294,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\1_62.jpg,train,Atopic Dermatitis,6f8da81bba69ef5eee1d2d0f3dc3e34efbe2ec794e8f38b290c9794bfb3a8b42,,False,True,trainval,2
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Screenshot 2021-09-14 112208.png,train,Tinea Ringworm Candidiasis,87745466f4a42014e78934ae32b7ba7fd18ea7653ea2f4845290e6de20274458,,False,True,trainval,0
data\Split_smol\train\Benign keratosis\ISIC_0014635_downsampled.jpg,train,Benign keratosis,9e904f317578652ed4b8692085a3383c00d900447804db0d4f841515f55a60d1,,False,True,trainval,1
data\Split_smol\train\Melanoma\ISIC_0000160.jpg,train,Melanoma,7db634ba3ae2ee1e4a72d548713df017cb7919489978f680563ae19abea07da7,,False,True,trainval,4
data\Split_smol\train\Vascular lesion\ISIC_0024904.jpg,train,Vascular lesion,af436c8552bd3c2fe003e90956412cb13089f641bf678e75990ad8d754703ca3,,False,True,trainval,1
data\Split_smol\train\Melanoma\ISIC_0000139_downsampled.jpg,train,Melanoma,8cc735534a82acc6ff899430668a2b0a3cfda296dce80a63b9044dd229d26fe8,,False,True,trainval,0
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_ringworm (9).jpg,train,Tinea Ringworm Candidiasis,963cf70119315f5172b8faeaf43a4a441c9f4b3919663c3884163a1525571383,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0027522.jpg,train,Vascular lesion,8cef093b50271903449044434ccab382892528b2452748130997bd543e2fc4e4,,False,True,trainval,0
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027930.jpg,train,Squamous cell carcinoma,5f5e67c74c123ef3ab8f3af1c62a5587bc0dc61518a2deea8efc8ab5e3d41484,,False,True,trainval,4
data\Split_smol\train\Melanoma\ISIC_0000285.jpg,train,Melanoma,74dd66a6a7fbff72cbb22dbfaf76dd4cc82b8ed703570be385a99c85ab383211,,False,True,trainval,0
data\Split_smol\train\Benign keratosis\ISIC_0015062_downsampled.jpg,train,Benign keratosis,c70a5145a3a18630cb2361c6b9c71b881d53b79f541058a3b97d788862aa9ebc,,False,True,trainval,4
data\Split_smol\train\Melanocytic nevus\ISIC_0000122_downsampled.jpg,train,Melanocytic nevus,0146555e52a594a771fb31046df299a5d81dac3dab583f69ee73b64514b46537,,False,True,trainval,2
data\Split_smol\train\Benign keratosis\ISIC_0014624_downsampled.jpg,train,Benign keratosis,c14db166688cf198429c7c7eb8c1b892cfaed6337eaed62a0e0bec1c5f1f1d00,,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0031759.jpg,train,Vascular lesion,01fb717c93d6e1947f3fb50f824d56b062fa1f062c97e358a72f7396a618eab4,,False,True,trainval,2
data\Split_smol\train\Atopic Dermatitis\1_24.jpg,train,Atopic Dermatitis,0ceb5385a0f81ab371f4fd091107337b54dde8b51b071fab225dd02536ac7aa0,91.0,False,True,trainval,3
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_nejmicm1013871_f1.jpeg,train,Tinea Ringworm Candidiasis,494d129ec52a58c07641df84f3671fc0b29eed13ed3be61552bc49d87c3b0b5a,589.0,False,True,trainval,4
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_Ringworm (7).jpg,train,Tinea Ringworm Candidiasis,dea623a691731973b4df5dc14522b8a2f532c67f434bf08a1dd6a159db01c4d9,,False,True,trainval,3
data\Split_smol\train\Vascular lesion\ISIC_0025599.jpg,train,Vascular lesion,58c6b9e487a2e337b4552adff2c5217eae53fd9e47e889e854e432b59c40780f,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\1_14.jpg,train,Atopic Dermatitis,8756835a808b41799ac405ffb47cf400542e808ca2625f0dd3154fe385531334,81.0,False,True,trainval,2
data\Split_smol\train\Actinic keratosis\ISIC_0026848.jpg,train,Actinic keratosis,8894e11c4101900078d478116bba7b591fc6471a9394cb5be2a5fb93f014c292,,False,True,trainval,1
data\Split_smol\train\Melanoma\ISIC_0000287.jpg,train,Melanoma,61675c431d97028a5368f2ee050917a1af79acf0ea4d940aa970b0d5fd61af57,,False,True,trainval,0
data\Split_smol\train\Vascular lesion\ISIC_0027256.jpg,train,Vascular lesion,2e5b5c39298727d3795704ea54aa35d0d39fe24daae9808107cb7d1e3f075b45,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0024553.jpg,train,Dermatofibroma,5966d3a6021d8022e157a251c2782d0400a3d8d8c19e46bdf9b0e3bbdde41571,,False,True,trainval,3
data\Split_smol\train\Squamous cell carcinoma\ISIC_0025539.jpg,train,Squamous cell carcinoma,fab8861a3eb330ee208610c5ff0c33543054423faab5e946f320557f33af3c2c,,False,True,trainval,2
data\Split_smol\val\Melanocytic nevus\ISIC_0000016.jpg,val,Melanocytic nevus,15f76d37c756cc77129d6d5f54f9e9990f33bc78678a73fe3337fd17520b2410,,False,True,trainval,4
data\Split_smol\train\Atopic Dermatitis\2_9.jpg,train,Atopic Dermatitis,333bbd573eb0b410bde28ee143234844657a52f79bf3388b60626f50a5458601,,False,True,trainval,4
data\Split_smol\train\Actinic keratosis\ISIC_0026575.jpg,train,Actinic keratosis,9bec563fc8d9dcdf3dd780dce8c3e046b9529eacee276708dcfc3744b3502c2e,,False,True,trainval,0
data\Split_smol\train\Atopic Dermatitis\2_11.jpg,train,Atopic Dermatitis,bcc11e80624b67b59b3037bab69ebca254285cf32c5bdef920fe8d87822da43e,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_F2.large.jpg,train,Tinea Ringworm Candidiasis,2092b2af10e1bc71497b52c7c12a14d988fe2ba5a4a9530bef028c328a80d32d,,False,True,trainval,2
data\Split_smol\train\Vascular lesion\ISIC_0030770.jpg,train,Vascular lesion,a8d2d65a59273bd1c967197f886c834adcae459d79501288b9536d8a583bed3d,,False,True,trainval,1
data\Split_smol\train\Melanocytic nevus\ISIC_0000060_downsampled.jpg,train,Melanocytic nevus,8773ef76c290e1c7967a11016732a12a8c57cfc7e1c0c41bfd578ccabcd7fc92,,False,True,trainval,1
data\Split_smol\train\Vascular lesion\ISIC_0024662.jpg,train,Vascular lesion,f7db784ccaec84a4b552e43fef1785f09a7ce84da9af0062a5ca25d74286fbc3,,False,True,trainval,2
data\Split_smol\val\Benign keratosis\ISIC_0014651_downsampled.jpg,val,Benign keratosis,695fdd86761cc947e2623271c1d14761c8779c390fff619d2736e29c249ea42c,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0029783.jpg,train,Dermatofibroma,ab2969e2cd6d53c1e5bc7d15f34a470bada5de2cb14774117a15b948583397ec,,False,True,trainval,3
data\Split_smol\train\Dermatofibroma\ISIC_0025504.jpg,train,Dermatofibroma,bfdeb618193f7be27d78ec060bb807dd0ab61555ce8e1a123f8743f8ac53b2e0,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\afp20030101p101-f1.jpg,train,Tinea Ringworm Candidiasis,0c07646e73376d9c62b244ed5803bb59d7ccef5431c12a0323264cc1d2a09a8e,,False,True,trainval,0
data\Split_smol\val\Melanocytic nevus\ISIC_0000062_downsampled.jpg,val,Melanocytic nevus,e1e63203e559f5e7c794564d7d480787b7be7713c799e1d0d0a0b27f9fc940f3,,False,True,trainval,3
"data\Split_smol\train\Tinea Ringworm Candidiasis\300px-Ringworm_on_the_arm,_or_tinea_corporis_due_to_Trichophyton_mentagrophytes_PHIL_2938_lores.jpg",train,Tinea Ringworm Candidiasis,694c103bcf35871123ee49d12ad3c4588bedc2a258583e69f426618083e29728,,False,True,trainval,0
data\Split_smol\train\Dermatofibroma\ISIC_0026417.jpg,train,Dermatofibroma,cff594381a4f505b64adace16bb081fd0539e3195fa4604f72c0f648e58d4008,,False,True,trainval,2
data\Split_smol\train\Vascular lesion\ISIC_0027672.jpg,train,Vascular lesion,2aaecc9e78e41cbf5cccbfe9099fcfaad4ee3d993bbcef6d05c9c881f8228b0f,,False,True,trainval,4
data\Split_smol\train\Squamous cell carcinoma\ISIC_0027231.jpg,train,Squamous cell carcinoma,f97f15717b580136d3c8190ede3ccaa41dd40602c4549a4aa8be3e61fdc77638,,False,True,trainval,1
data\Split_smol\train\Tinea Ringworm Candidiasis\aug_0_image.png,train,Tinea Ringworm Candidiasis,d3aa5a9d12b5dbafea2669bf8f24649c6c7aa3bfe677e4724ee494a8419d1000,585.0,False,True,trainval,2
data\Split_smol\train\Melanoma\ISIC_0000314.jpg,train,Melanoma,0b7aad2160cb8eca28d2cb9cb4bc9c8a46ff151c28dbcdb013d1e7d8af9cfc8f,,False,True,trainval,1
